,Price,TV_name,diagonal,hdmi_n,usb_n,Ultra_HD,Full_HD,3D_Tv,volume,pixels,energy_cons,weight
520,449900.0,Sony Bravia KD-65XF8505B,165.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,166.0,26.5
521,791700.0,LG 75SK8100PLA,190.0,4.0,1.0,1.0,0.0,0.0,20.0,8294400.0,216.0,41.4
522,171000.0,LG 49LH630V,124.0,3.0,2.0,0.0,1.0,0.0,20.0,2073600.0,51.0,12.1
523,106900.0,GoGEN TVU43S298STWEB,109.0,2.0,2.0,1.0,0.0,0.0,16.0,8294400.0,,8.7
524,209990.0,Panasonic VIERA TX-50EX703E,127.0,3.0,3.0,1.0,0.0,0.0,20.0,8294400.0,114.0,17.0
525,84990.0,Tesla 40S367BFS,102.0,3.0,2.0,0.0,1.0,0.0,16.0,2073600.0,,8.0
526,124900.0,Sencor SLE 55U02TCS,138.0,3.0,2.0,1.0,0.0,0.0,16.0,8294400.0,,14.2
527,124890.0,Hitachi 49HK4W64,124.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,14.1
528,229900.0,Samsung UE49KU6500,124.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,123.0,16.5
529,54999.0,Smart Tech LE-3219NSA,81.0,3.0,2.0,0.0,0.0,0.0,16.0,1049088.0,,
530,229999.0,Sharp AQUOS LC-65CUG8062E,164.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,25.0
531,299900.0,Panasonic VIERA TX-55FX700E,140.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,112.0,19.5
532,179900.0,Panasonic VIERA TX-49DS500E,123.0,2.0,1.0,0.0,1.0,0.0,20.0,2073600.0,96.0,15.5
533,36990.0,Orion T24-DLED,61.0,1.0,,0.0,0.0,0.0,20.0,1049088.0,,6.0
534,149899.0,Philips 55PUT6162,140.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,22.5
535,349900.0,Samsung UE65MU6202,165.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,28.3
536,80887.0,Sharp AQUOS LC-40FG3342E,102.0,,,0.0,1.0,,,2073600.0,,10.8
537,33885.0,Skymaster 24SF2500,60.0,1.0,1.0,0.0,1.0,0.0,6.0,2073600.0,,
538,219990.0,Samsung UE49NU7502,123.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,16.0
539,94999.0,Sharp AQUOS LC-40FG5342E,102.0,3.0,,0.0,1.0,0.0,16.0,2073600.0,,10.8
540,169990.0,LG 43UW761H,109.0,2.0,1.0,1.0,0.0,0.0,20.0,8294400.0,80.0,9.5
541,699900.0,LG OLED65B6J,164.0,4.0,3.0,1.0,0.0,0.0,40.0,8294400.0,212.0,25.4
542,229390.0,Philips 55PUS7303,139.0,4.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,16.1
543,259990.0,Panasonic VIERA TX-49FX700E,124.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,104.0,16.0
544,72990.0,Philips 32PHS5301,80.0,2.0,2.0,0.0,0.0,0.0,16.0,1049088.0,35.0,4.9
545,79990.0,JVC LT-32VW52J,81.0,3.0,2.0,0.0,1.0,,12.0,2073600.0,,5.7
546,379900.0,TCL U65X9006,165.0,3.0,2.0,1.0,0.0,0.0,80.0,8294400.0,128.0,23.0
547,139900.0,Philips 43PUS6703,108.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,9.1
548,59900.0,Star Light 32DM6500,80.0,,,,,,,,,
549,185900.0,Sony Bravia KD-43XE7096,109.0,3.0,3.0,1.0,0.0,,20.0,8294400.0,,10.0
550,129990.0,Sony Bravia KDL-32WD759B,82.0,2.0,2.0,0.0,1.0,0.0,10.0,2073600.0,58.0,6.9
551,58899.0,Philips 32PHS4112,80.0,2.0,1.0,0.0,0.0,0.0,16.0,1049088.0,40.0,4.0
552,199900.0,LG 49SJ800V,123.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,92.0,12.9
553,160990.0,LG 49UK6300MLB,124.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,118.0,11.3
554,651030.0,Samsung UE75MU8002,189.0,4.0,3.0,1.0,0.0,0.0,40.0,8294400.0,,42.8
555,609990.0,Panasonic VIERA TX-65FX780E,165.0,4.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,42.5
556,229990.0,Panasonic VIERA TX-55FX600E,139.0,3.0,1.0,1.0,0.0,0.0,20.0,8294400.0,,18.0
557,258547.0,Hitachi 65HL7000,165.0,3.0,2.0,1.0,0.0,,24.0,8294400.0,,
558,156900.0,Philips 49PUS6482,124.0,4.0,2.0,1.0,0.0,0.0,25.0,8294400.0,133.0,14.2
559,143488.0,LG 49UJ620V,124.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,99.0,11.3
560,198990.0,Panasonic VIERA TX-49FX600E,123.0,3.0,1.0,1.0,0.0,0.0,20.0,8294400.0,,15.0
561,84978.0,Panasonic VIERA TX-32DS352E,81.0,,,0.0,1.0,,,,,
562,57093.0,GABA GLV-3203,81.0,3.0,1.0,0.0,1.0,0.0,,2073600.0,,6.5
563,47900.0,GoGEN TVH 32P260 T,81.0,2.0,1.0,0.0,0.0,0.0,12.0,1049088.0,,5.2
564,59900.0,Sharp LC-32HG3142E,80.0,3.0,2.0,0.0,0.0,0.0,16.0,1049088.0,,6.5
565,183000.0,LG 49UK6470PLC,124.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,12.4
566,89990.0,Hyundai FLR 43TS511 SMART,109.0,2.0,1.0,0.0,1.0,,16.0,2073600.0,,9.4
567,109990.0,Navon N49TX292UHDOSW,124.0,2.0,2.0,1.0,0.0,,16.0,8294400.0,,13.5
568,101830.0,GoGEN TVU 43V37 FE,109.0,3.0,2.0,1.0,0.0,,16.0,8294400.0,,7.8
569,440000.0,Samsung UE55D8000,138.0,4.0,3.0,0.0,1.0,1.0,30.0,2073600.0,,18.6
570,64900.0,Hitachi 32HB4T61,80.0,2.0,1.0,0.0,0.0,0.0,12.0,1049088.0,,5.4
571,94900.0,Panasonic VIERA TX-32FS503E,80.0,,,0.0,0.0,,20.0,1049088.0,,6.5
572,199900.0,NEI 65NE6000,164.0,1.0,2.0,1.0,0.0,0.0,16.0,8294400.0,,
573,749900.0,Sony Bravia KD-75XE9405,189.0,4.0,3.0,1.0,0.0,0.0,60.0,8294400.0,413.0,47.6
574,119900.0,Grundig 43GUB8867,140.0,,,1.0,0.0,,40.0,8294400.0,,
575,1649900.0,Sony Bravia KD-75ZD9,190.0,4.0,3.0,1.0,0.0,1.0,20.0,8294400.0,359.0,45.1
576,139990.0,Tesla 43S901SUS,109.0,3.0,1.0,1.0,0.0,0.0,20.0,8294400.0,,9.7
577,438290.0,Samsung QE49Q7C,123.0,4.0,3.0,1.0,0.0,0.0,40.0,8294400.0,172.0,18.0
578,219990.0,Samsung UE49MU6452,123.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,125.0,16.0
579,269900.0,TCL U65C7006,165.0,,,1.0,0.0,,,8294400.0,,24.7
580,99999.0,STRONG SRT43UA6203,109.0,3.0,2.0,1.0,0.0,0.0,16.0,8294400.0,,8.0
581,49999.0,STRONG SRT 32HZ4003N,81.0,2.0,1.0,0.0,0.0,0.0,12.0,1049088.0,,4.6
582,179900.0,Panasonic VIERA TX-43FX603E,109.0,,,1.0,0.0,,,8294400.0,,11.0
583,49900.0,Philips 22PFS4031,56.0,2.0,1.0,0.0,1.0,0.0,6.0,2073600.0,31.0,2.5
584,39900.0,Hyundai HLP 24T370,61.0,2.0,1.0,0.0,0.0,0.0,5.0,1049088.0,,3.4
585,129990.0,JVC LT-49VU72J,124.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,10.8
586,99900.0,Toshiba 43L3763DG,109.0,3.0,2.0,0.0,1.0,0.0,16.0,2073600.0,,11.5
587,62490.0,LG 32LH510U,80.0,1.0,1.0,0.0,0.0,0.0,6.0,1049088.0,37.0,6.2
588,124990.0,JVC LT-49VU63J,109.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,11.6
589,123429.0,Sharp AQUOS LC-40UG7252E,102.0,3.0,3.0,1.0,0.0,0.0,20.0,8294400.0,,8.0
590,360149.0,Philips 55PUS8503,140.0,4.0,,1.0,0.0,0.0,45.0,8294400.0,133.0,23.1
591,74590.0,Orion T40D/PIF/LED/S,102.0,2.0,1.0,0.0,1.0,0.0,16.0,2073600.0,,
592,144990.0,Sony Bravia KDL-49WE665,124.0,2.0,2.0,0.0,1.0,0.0,10.0,2073600.0,,12.1
593,139990.0,Samsung UE32M5602,80.0,3.0,2.0,0.0,1.0,0.0,20.0,2073600.0,60.0,6.2
594,142900.0,Sencor SLE 58F58TCS,147.0,3.0,2.0,0.0,1.0,0.0,16.0,2073600.0,,17.4
595,49990.0,Tesla 32S317BH,81.0,2.0,1.0,0.0,0.0,0.0,12.0,1049088.0,,4.1
596,1260000.0,Panasonic VIERA TX-65EZ1000,165.0,4.0,1.0,1.0,0.0,0.0,20.0,8294400.0,250.0,27.0
597,44490.0,Philips 24PHS4022,60.0,2.0,1.0,0.0,0.0,0.0,6.0,1049088.0,27.0,3.2
598,37827.0,Sencor SLE 1959TC,47.0,1.0,1.0,0.0,0.0,0.0,5.0,1049088.0,,1.9
599,149990.0,Panasonic VIERA TX-49EX603E,124.0,3.0,2.0,1.0,0.0,,20.0,8294400.0,,15.0
600,47780.0,Hyundai HLP 32150,81.0,2.0,1.0,0.0,0.0,,12.0,1049088.0,,8.0
601,299999.0,Philips 55PUS8303,140.0,4.0,,1.0,0.0,0.0,25.0,8294400.0,132.0,22.1
602,45890.0,Thomson 24HD3206,61.0,,,0.0,0.0,,,1049088.0,,3.8
603,170000.0,Samsung UE55M5572,138.0,3.0,2.0,0.0,1.0,0.0,20.0,2073600.0,96.0,17.6
604,34900.0,Orion T22-D/PIF/LED,56.0,1.0,1.0,0.0,1.0,0.0,20.0,2073600.0,,4.3
605,236290.0,Hisense H55U7A,140.0,,,1.0,0.0,,,8294400.0,,20.6
606,730990.0,Sony Bravia KD-75XF8596B,190.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,207.0,40.1
607,174900.0,LG 55UH6157,138.0,3.0,1.0,1.0,0.0,0.0,20.0,8294400.0,114.0,22.2
608,164090.0,TCL U55P6046,140.0,,,,,,,,,
609,46999.0,Smart Tech LE-32Z1,,,,,,,,,,
610,245000.0,Philips 55PUS7502,139.0,4.0,2.0,1.0,0.0,0.0,45.0,8294400.0,141.0,24.2
611,45500.0,Hyundai FLP 22T111,56.0,2.0,1.0,0.0,1.0,,16.0,2073600.0,,3.0
612,674999.0,Panasonic VIERA TX-55EZ950,140.0,4.0,1.0,1.0,0.0,0.0,40.0,8294400.0,197.0,24.5
613,934990.0,Sony Bravia KD-75XF9005B,190.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,282.0,36.7
614,234900.0,Panasonic VIERA TX-55FX603E,139.0,,,1.0,0.0,,,8294400.0,,18.0
615,83900.0,LG 32LH590U,80.0,2.0,1.0,0.0,0.0,0.0,12.0,1049088.0,32.0,4.7
616,77980.0,Toshiba 32L3763DG,81.0,3.0,2.0,0.0,1.0,,14.0,2073600.0,,5.5
617,99990.0,GoGEN TVF 48R25 FE,122.0,2.0,1.0,0.0,1.0,0.0,16.0,2073600.0,,11.1
618,78390.0,Changhong LED32E4500T2,136.0,3.0,1.0,0.0,0.0,,10.0,1049088.0,,3.9
619,58790.0,JVC LT-32VH43J,81.0,2.0,1.0,0.0,0.0,0.0,12.0,1049088.0,,5.7
620,299990.0,LG 65UJ6307,165.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,189.0,22.5
621,134990.0,Panasonic VIERA TX-40FS503E,100.0,,,0.0,1.0,,20.0,2073600.0,,9.5
622,388900.0,LG 65UK6500MLA,165.0,4.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,26.3
623,269990.0,Philips 65PUS6503,165.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,144.0,24.8
624,76900.0,Tesla 40S317BF,102.0,2.0,1.0,0.0,1.0,0.0,12.0,2073600.0,,8.0
625,409990.0,Samsung UE49KS9000,123.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,,17.1
626,58790.0,Orion 32OR17RDW,81.0,2.0,1.0,0.0,0.0,0.0,12.0,1049088.0,,8.0
627,229999.0,Panasonic VIERA TX-55FX633E,139.0,3.0,,1.0,0.0,0.0,20.0,8294400.0,158.0,18.0
628,59990.0,Hyundai HLR 32TS470 SMART,81.0,2.0,1.0,0.0,0.0,,12.0,1049088.0,,5.3
629,91283.0,Philips 32PFS5803,80.0,2.0,2.0,0.0,1.0,0.0,16.0,2073600.0,36.0,4.6
630,51390.0,Philips 24PFS5303,60.0,2.0,1.0,0.0,1.0,0.0,6.0,2073600.0,30.0,3.3
631,862100.0,LG OLED65C7V,164.0,4.0,3.0,1.0,0.0,0.0,40.0,8294400.0,214.0,24.7
632,129990.0,Navon N55TX292UHDOSW,139.0,2.0,2.0,1.0,0.0,0.0,16.0,8294400.0,,
633,359900.0,Philips 65PUS7502,164.0,4.0,2.0,1.0,0.0,0.0,45.0,8294400.0,155.0,34.0
634,832990.0,Philips 65OLED873,165.0,4.0,2.0,1.0,0.0,0.0,50.0,8294400.0,257.0,24.1
635,119899.0,GoGEN TVU 50V47 FE,127.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,12.4
636,53900.0,STRONG SRT 32HY4003,81.0,2.0,1.0,0.0,0.0,0.0,12.0,1049088.0,,4.5
637,65590.0,TCL 32DS520,81.0,,,0.0,0.0,0.0,10.0,1049088.0,,4.3
638,30490.0,Skymaster 22SF2500,60.0,,1.0,0.0,1.0,0.0,6.0,2073600.0,,
639,174990.0,Thomson 55UC6596,139.0,,,1.0,0.0,,,8294400.0,,14.6
640,54990.0,Thomson 32HC3106,81.0,,,0.0,0.0,,,1049088.0,,4.4
641,170590.0,TCL 50DP660,126.0,3.0,2.0,1.0,0.0,0.0,16.0,8294400.0,,11.6
642,47900.0,Horizon 32HL7320H,81.0,1.0,1.0,0.0,0.0,0.0,12.0,1049088.0,,5.0
643,258500.0,Sony Bravia KD-55XE7096,139.0,3.0,3.0,1.0,0.0,,20.0,8294400.0,,18.7
644,87989.0,GoGEN TVF 43R25 FE,109.0,2.0,1.0,0.0,1.0,0.0,16.0,2073600.0,,9.7
645,124490.0,Philips 43PFS5803,109.0,2.0,2.0,0.0,1.0,0.0,20.0,2073600.0,55.0,7.3
646,442690.0,Philips 65PUS7303,164.0,4.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,25.2
647,509992.0,Sony Bravia KD-70XF8305,178.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,197.0,26.9
648,48900.0,Philips 22PFS4232,55.0,2.0,1.0,0.0,1.0,0.0,6.0,2073600.0,28.0,2.6
649,85490.0,Hyundai FLR 40T211 SMART,102.0,2.0,1.0,0.0,1.0,,16.0,2073600.0,,8.0
650,254989.0,LG 55LF652V,140.0,3.0,3.0,0.0,1.0,1.0,20.0,2073600.0,95.0,22.8
651,170590.0,LG 55UK6200PLA,139.0,3.0,2.0,1.0,0.0,,20.0,8294400.0,,15.0
652,155990.0,Toshiba 55U6763DG,139.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,,19.5
653,269900.0,LG 55SJ800V,139.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,108.0,15.5
654,134990.0,Toshiba 55L3763DG,140.0,3.0,2.0,0.0,1.0,,16.0,2073600.0,,17.5
655,36900.0,Horizon 24HL7121H,60.0,1.0,1.0,0.0,0.0,0.0,5.0,1049088.0,,4.2
656,1399900.0,Samsung QE75Q8C,190.0,4.0,3.0,1.0,0.0,0.0,60.0,8294400.0,,45.2
657,155000.0,Samsung UE49M6302,124.0,3.0,2.0,0.0,1.0,0.0,20.0,2073600.0,,13.9
658,1342900.0,Sony Bravia KD-65ZD9,163.0,4.0,3.0,1.0,0.0,1.0,20.0,8294400.0,291.0,35.7
659,669999.0,Philips 55OLED803,139.0,4.0,,1.0,0.0,0.0,50.0,8294400.0,211.0,21.1
660,109990.0,JVC LT-48VF52J,122.0,3.0,2.0,0.0,1.0,0.0,16.0,2073600.0,,9.6
661,343900.0,Samsung UE65MU6172,163.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,214.0,25.7
662,45420.0,Philips 22PFT5303,55.0,,,0.0,1.0,,,,,
663,367899.0,Samsung UE65NU7302,165.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,25.4
664,50790.0,GoGEN TVF 22R384 STWEB,56.0,,,0.0,1.0,,5.0,2073600.0,,3.3
665,379900.0,Samsung UE55MU9002,139.0,4.0,3.0,1.0,0.0,0.0,40.0,8294400.0,154.0,20.2
666,210090.0,LG 49UK6400PLF,124.0,3.0,1.0,1.0,0.0,0.0,20.0,8294400.0,118.0,11.4
667,45890.0,GoGEN TVH 24N540 STWEBW,61.0,2.0,1.0,0.0,0.0,0.0,5.0,1049088.0,,3.6
668,179000.0,Sony Bravia KDL-49WE755B,123.0,2.0,2.0,0.0,1.0,0.0,10.0,2073600.0,92.0,12.1
669,98990.0,Panasonic VIERA TX-32ES403E,81.0,2.0,2.0,0.0,0.0,,20.0,1049088.0,,6.0
670,169990.0,Panasonic VIERA TX-49ES403E,123.0,2.0,2.0,0.0,1.0,,20.0,2073600.0,,14.0
671,328290.0,LG 49SK8000,124.0,2.0,1.0,1.0,0.0,,20.0,8294400.0,,13.4
672,199999.0,Philips 50PUS7363,126.0,4.0,,1.0,0.0,0.0,20.0,8294400.0,114.0,15.6
673,479990.0,Samsung UE65NU8502,165.0,4.0,2.0,1.0,0.0,0.0,40.0,8294400.0,,26.3
674,99790.0,Sharp AQUOS LC-40FG5242E,102.0,3.0,2.0,0.0,1.0,0.0,16.0,2073600.0,,8.0
675,179999.0,Philips 43PUS7363,108.0,4.0,,1.0,0.0,0.0,20.0,8294400.0,104.0,11.4
676,149990.0,Panasonic VIERA TX-40EX603E,102.0,3.0,2.0,1.0,0.0,,20.0,8294400.0,,12.0
677,101700.0,Panasonic VIERA TX-43E200E,109.0,,,0.0,1.0,,,2073600.0,,
678,409900.0,Panasonic VIERA TX-65EX700E,165.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,168.0,40.0
679,550000.0,Samsung UE65MU9002,165.0,4.0,3.0,1.0,0.0,0.0,40.0,8294400.0,,29.0
680,49990.0,JVC LT-24VH44J,61.0,,,0.0,0.0,,,1049088.0,,
681,99990.0,Orion 43OR17RDS,106.0,2.0,1.0,0.0,1.0,0.0,12.0,2073600.0,,9.8
682,179990.0,Sony Bravia KDL-50WF660,126.0,2.0,2.0,0.0,1.0,0.0,10.0,2073600.0,117.0,11.4
683,389990.0,Panasonic VIERA TX-65FX600E,164.0,3.0,,1.0,0.0,,,8294400.0,,27.5
684,49900.0,Philips 24PHS4031,60.0,2.0,1.0,0.0,0.0,0.0,6.0,1049088.0,32.0,4.4
685,354590.0,Thomson 70UD6406,178.0,,,1.0,0.0,,,,,
686,134990.0,LG 43UJ630V,109.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,87.0,8.4
687,1699900.0,LG 86SJ957V,216.0,4.0,3.0,1.0,0.0,0.0,80.0,8294400.0,343.0,54.6
688,199900.0,Panasonic VIERA TX-55DX600E,139.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,160.0,21.0
689,239900.0,Samsung UE58MU6199,146.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,172.0,18.6
690,679900.0,Samsung QE65Q7C,165.0,4.0,3.0,1.0,0.0,0.0,40.0,8294400.0,212.0,28.2
691,164999.0,Philips 43PUS7303,108.0,4.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,9.3
692,84390.0,Sharp AQUOS LC-32HG5242E,80.0,3.0,2.0,0.0,0.0,0.0,16.0,1049088.0,,7.0
693,1699000.0,Samsung UE75F8000,189.0,4.0,3.0,0.0,1.0,1.0,20.0,2073600.0,187.0,42.7
694,51549.0,Hyundai HLR 24TS470 SMART,61.0,2.0,1.0,0.0,0.0,,5.0,1049088.0,,3.6
695,189989.0,Tesla 55S901SUS,140.0,3.0,1.0,1.0,0.0,0.0,20.0,8294400.0,,15.5
696,259900.0,Philips 65PUS6121,164.0,4.0,3.0,1.0,0.0,0.0,16.0,8294400.0,117.0,24.0
697,57999.0,Navon N39TX269HD,99.0,1.0,1.0,0.0,0.0,,16.0,1049088.0,,
698,174990.0,Sony Bravia KD-43XE7077S,108.0,3.0,3.0,1.0,0.0,0.0,20.0,8294400.0,95.0,9.3
699,372770.0,Samsung UE65MU6502,165.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,164.0,26.9
700,1200000.0,Panasonic VIERA TX-75EX780E,189.0,4.0,3.0,1.0,0.0,1.0,2.0,8294400.0,191.0,62.5
701,179900.0,LG 49UH770V,124.0,3.0,3.0,1.0,0.0,0.0,20.0,8294400.0,114.0,15.5
702,190390.0,TCL 55DP660,140.0,3.0,2.0,1.0,0.0,0.0,16.0,8294400.0,,14.0
703,84790.0,Sharp AQUOS LC-32FI5542E,81.0,3.0,2.0,0.0,1.0,,20.0,2073600.0,,7.0
704,175000.0,Philips 49PUS7101,124.0,4.0,3.0,1.0,0.0,0.0,30.0,8294400.0,130.0,14.9
705,188999.0,Philips 43PUS6501,108.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,112.0,10.4
706,697890.0,LG 65SJ950V,165.0,4.0,3.0,1.0,0.0,0.0,40.0,8294400.0,207.0,24.3
707,365492.0,Sony Bravia KD-65XF7096,165.0,3.0,3.0,1.0,0.0,0.0,20.0,8294400.0,155.0,21.4
708,140990.0,LG 49LK5100PLA,124.0,2.0,1.0,0.0,1.0,0.0,10.0,2073600.0,61.0,10.9
709,295990.0,LG 65UJ651,165.0,3.0,2.0,1.0,0.0,,20.0,8294400.0,,26.4
710,89900.0,NEI 40NE6000,109.0,3.0,2.0,1.0,0.0,0.0,16.0,8294400.0,,
711,161900.0,Tesla 49S901SUS,124.0,3.0,1.0,1.0,0.0,0.0,20.0,8294400.0,,12.7
712,124990.0,Panasonic VIERA TX-40ES403E,102.0,2.0,2.0,0.0,1.0,,20.0,2073600.0,,11.0
713,98900.0,Tesla 49S317BF,124.0,3.0,2.0,0.0,1.0,0.0,12.0,2073600.0,,12.3
714,58990.0,Hisense H32N2100,81.0,3.0,1.0,0.0,0.0,,,1049088.0,,4.4
715,424990.0,LG 65UK7550MLA,165.0,4.0,2.0,1.0,0.0,0.0,20.0,8294400.0,168.0,24.5
716,151000.0,Sencor SLE 55US400TCS,139.0,3.0,2.0,1.0,0.0,0.0,16.0,8294400.0,,15.0
717,623330.0,Samsung UE65MU8002,165.0,4.0,3.0,1.0,0.0,0.0,40.0,8294400.0,,29.0
718,119900.0,Sony Bravia KDL-40RE450,101.0,2.0,2.0,0.0,1.0,0.0,10.0,2073600.0,70.0,8.7
719,144590.0,Sharp AQUOS LC-49UI7352E,123.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,
720,66785.0,Panasonic VIERA TX-32E200E,78.0,,,,,,,,,
721,58990.0,GoGEN TVH 32R360 STWEB,81.0,,1.0,0.0,1.0,,12.0,1049088.0,,5.5
722,94890.0,Hyundai FLR 40TS511 SMART,101.0,1.0,,0.0,1.0,0.0,16.0,2073600.0,,
723,64999.0,Philips 32PHS4503,81.0,2.0,1.0,0.0,0.0,0.0,10.0,1049088.0,41.0,4.9
724,56690.0,Hyundai HLP 32T370,81.0,2.0,1.0,0.0,0.0,0.0,12.0,1049088.0,,5.4
725,199900.0,Samsung UE49MU6272,123.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,125.0,18.0
726,229999.0,Philips 49PUS7803,124.0,4.0,2.0,1.0,0.0,0.0,20.0,8294400.0,114.0,18.5
727,94900.0,Horizon 43HL7520U,109.0,2.0,1.0,1.0,0.0,0.0,16.0,8294400.0,,9.0
728,123190.0,LG 49LW310C,124.0,2.0,2.0,0.0,1.0,0.0,10.0,2073600.0,155.0,13.1
729,269900.0,LG 55UK6750PLD,139.0,4.0,2.0,1.0,0.0,0.0,20.0,8294400.0,123.0,17.3
730,223690.0,Samsung UE55MU6222,138.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,17.9
731,54990.0,Hyundai HLR 32T439 SMART,81.0,,,0.0,0.0,,,1049088.0,,5.3
732,249989.0,Thomson 65UC6406,165.0,4.0,,1.0,0.0,0.0,32.0,8294400.0,225.0,24.3
733,201990.0,Panasonic VIERA TX-55FX620E,140.0,,,1.0,0.0,,,,,18.5
734,136990.0,Sencor SLE 50US400TCS,127.0,3.0,2.0,1.0,0.0,0.0,16.0,8294400.0,,11.6
735,264900.0,Hitachi 65HL15W64,165.0,3.0,3.0,1.0,0.0,,24.0,8294400.0,172.0,28.7
736,399900.0,LG 60SJ850V,151.0,4.0,3.0,1.0,0.0,0.0,40.0,8294400.0,175.0,24.0
737,113990.0,Sencor SLE 43US400TCS,109.0,3.0,2.0,1.0,0.0,0.0,12.0,8294400.0,,
738,113900.0,Hitachi 49HB5W62,123.0,3.0,1.0,0.0,1.0,,16.0,2073600.0,,14.0
739,349900.0,Sony Bravia KD-55XF8596,140.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,,20.0
740,41890.0,Sencor SLE 2463TC,60.0,2.0,1.0,0.0,0.0,0.0,6.0,1049088.0,,2.3
741,59990.0,Tesla 32S367BHS,81.0,2.0,2.0,0.0,0.0,0.0,16.0,1049088.0,,4.3
742,129990.0,GoGEN TVU 55V298 STWEB,140.0,3.0,2.0,1.0,0.0,,20.0,8294400.0,,14.5
743,145000.0,Sony Bravia KDL-49WD755,123.0,2.0,2.0,0.0,1.0,0.0,20.0,2073600.0,77.0,12.0
744,179990.0,Philips 50PUS6703,126.0,3.0,2.0,1.0,0.0,,20.0,8294400.0,,13.3
745,299000.0,Philips 48PFS6719,122.0,3.0,2.0,0.0,1.0,1.0,20.0,2073600.0,62.0,12.4
746,67989.0,Sharp AQUOS LC-32HG5141E,80.0,3.0,2.0,0.0,0.0,0.0,20.0,1049088.0,,5.2
747,328900.0,Sony Bravia KD-49XF8577,123.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,122.0,13.7
748,408999.0,Samsung UE65NU7502,163.0,3.0,2.0,1.0,0.0,0.0,20.0,8294400.0,,28.0
749,169999.0,Sony Bravia KD-43XF7077,108.0,3.0,3.0,1.0,0.0,0.0,20.0,8294400.0,93.0,10.4
750,292900.0,Philips 49PUS8503,124.0,4.0,,1.0,0.0,0.0,45.0,8294400.0,130.0,19.6
751,69990.0,Orion 32 DLED Smart,81.0,2.0,2.0,0.0,0.0,0.0,,1049088.0,,
752,298900.0,Sony Bravia KD-43XF8596,109.0,4.0,3.0,1.0,0.0,0.0,20.0,8294400.0,,11.3
753,131190.0,TCL U43P6046,108.0,3.0,,1.0,0.0,0.0,,8294400.0,,7.9
754,505990.0,Samsung UE65MU8000,165.0,4.0,3.0,1.0,0.0,,40.0,8294400.0,,
755,227999.0,Smart Tech LE-6566UDS,165.0,3.0,,,,,,,,
756,129990.0,LG 43LW641H,109.0,1.0,2.0,0.0,1.0,0.0,20.0,2073600.0,50.0,12.6
757,51490.0,Philips 22PFS5403,55.0,2.0,1.0,0.0,1.0,,6.0,2073600.0,,2.6
758,99900.0,Manta 49LUA58L,,,,,,,,,,
759,799990.0,LG 75SJ955V,190.0,4.0,3.0,1.0,0.0,0.0,60.0,8294400.0,280.0,50.3
